!   Filename:    atl008s.dgn
!   Date:        11/15/2016  8:24:47 AM
!   9900    33 10 13.0000  084 47 11.0000
!   9901    00 00 00.0000  084 47 11.0000
!   9902    34 10 13.0000  000 00 00.0000
!   9903    32 10 13.0000  000 00 00.0000
!   9904    00 00 00.0000  000 00 00.0000
!   9905    00 00 00.0000  000 00 00.0000
!   9906    00 00 00.0000  000 00 00.0000
!   9907    00 00 00.0000  000 00 00.0000
!   9908    00 00 00.0000  000 00 00.0000
!   9909    400000
LINE !
GP 30 06 58.1785  083 11 51.5004  !
GP 30 06 52.6323  083 11 54.5908  !
GP 30 06 47.1331  083 12 01.4277  !
GP 30 06 44.9843  083 12 08.2088  !
GP 30 06 43.9051  083 12 11.2246  !
GP 30 06 44.3737  083 12 48.6907  !
LINE !
GP 30 07 18.2851  083 10 23.4679  !
GP 30 07 18.4574  083 10 36.9569  !
GP 30 07 17.9850  083 10 43.7108  !
GP 30 07 13.1311  083 10 57.2844  !
GP 30 07 03.8001  083 11 10.1832  !
GP 30 06 56.5979  083 11 14.8010  !
GP 30 06 47.6921  083 11 17.1988  !
GP 30 06 40.4329  083 11 17.3205  !
GP 30 06 33.7132  083 11 15.9341  !
GP 30 06 26.4066  083 11 12.3094  !
GP 30 06 17.3677  083 11 04.2174  !
GP 30 06 14.5377  083 11 01.2673  !
GP 30 06 11.1111  083 10 55.3296  !
GP 30 06 07.5987  083 10 42.6489  !
GP 30 06 07.3979  083 10 26.9150  !
GP 30 06 08.4189  083 10 19.4038  !
GP 30 06 10.5565  083 10 11.8736  !
GP 30 06 12.1741  083 10 07.3497  !
GP 30 06 16.5451  083 09 59.7814  !
GP 30 06 23.1592  083 09 52.9242  !
GP 30 06 27.5974  083 09 50.6005  !
GP 30 06 35.9444  083 09 48.2101  !
GP 30 06 49.3458  083 09 47.9820  !
GP 30 07 02.8339  083 09 54.4981  !
GP 30 07 07.3588  083 09 58.9184  !
GP 30 07 11.3349  083 10 04.0976  !
GP 30 07 14.1941  083 10 09.2958  !
GP 30 07 14.7717  083 10 10.7851  !
GP 30 07 18.2851  083 10 23.4679  !
LINE !
GP 30 06 06.5119  083 09 17.9857  !
GP 30 07 17.4275  083 09 16.7726  !
GP 30 06 05.4095  083 07 53.3234  !
GP 30 07 16.3245  083 07 52.0928  !
LINE !
GP 30 06 05.0154  083 07 23.3547  !
GP 30 07 15.3849  083 06 40.9025  !
GP 30 06 03.9517  083 06 03.1889  !
LINE !
GP 30 06 27.7311  083 07 09.4687  !
GP 30 06 27.0152  083 06 15.5218  !
LINE !
GP 30 07 14.4443  083 05 30.4623  !
GP 30 06 18.0481  083 05 31.4643  !
GP 30 06 15.2461  083 05 30.7647  !
GP 30 06 09.5919  083 05 25.6193  !
GP 30 06 06.1912  083 05 21.9328  !
GP 30 06 03.8771  083 05 15.9789  !
GP 30 06 03.2077  083 05 07.7476  !
GP 30 06 03.0460  083 04 55.7603  !
GP 30 06 03.5132  083 04 49.0075  !
GP 30 06 06.1834  083 04 39.9671  !
GP 30 06 10.0210  083 04 34.6526  !
GP 30 06 13.3306  083 04 31.5956  !
GP 30 06 18.3357  083 04 30.0070  !
GP 30 07 13.6149  083 04 29.0150  !
LINE !
GP 30 07 13.1868  083 03 57.5421  !
GP 30 07 12.4479  083 03 03.5890  !
LINE !
GP 30 07 12.8284  083 03 31.3149  !
GP 30 06 01.9151  083 03 32.5993  !
LINE !
GP 30 06 01.1011  083 02 33.4132  !
GP 30 07 12.0140  083 02 32.1165  !
LINE !
GP 30 07 07.2541  083 00 51.0181  !
GP 30 07 09.5507  083 00 55.4726  !
GP 30 07 10.7410  083 01 00.6972  !
GP 30 07 10.9929  083 01 18.6812  !
GP 30 07 09.9704  083 01 25.4459  !
GP 30 07 09.4434  083 01 27.7042  !
GP 30 07 04.5750  083 01 39.0369  !
GP 30 06 59.0853  083 01 45.8837  !
GP 30 06 53.5329  083 01 48.2345  !
GP 30 06 43.5552  083 01 53.6645  !
GP 30 06 30.7128  083 01 53.9008  !
GP 30 06 24.5499  083 01 52.5153  !
GP 30 06 19.4933  083 01 50.3601  !
GP 30 06 13.8680  083 01 47.4660  !
GP 30 06 07.6216  083 01 40.0872  !
GP 30 06 01.8393  083 01 25.9555  !
GP 30 06 00.0281  083 01 16.2471  !
GP 30 05 59.9127  083 01 08.0062  !
GP 30 06 01.4408  083 00 57.4866  !
GP 30 06 03.0633  083 00 53.7095  !
GP 30 06 04.1379  083 00 50.6920  !
LINE !
GP 30 05 59.2491  083 00 20.8080  !
GP 30 07 09.5775  082 59 38.2709  !
GP 30 05 58.1109  082 59 00.6467  !
LINE !
GP 30 06 21.9514  083 00 06.8946  !
GP 30 06 21.1853  082 59 12.9507  !
LINE !
GP 30 07 08.5714  082 58 27.8347  !
GP 30 05 57.6602  082 58 29.1817  !
GP 30 05 57.1317  082 57 52.4728  !
LINE !
GP 30 05 55.7041  082 56 14.3336  !
GP 30 07 06.6144  082 56 12.9587  !
LINE !
GP 30 05 55.1315  082 55 35.3779  !
GP 30 07 06.0415  082 55 33.9950  !
GP 30 05 53.8759  082 54 10.7250  !
GP 30 07 04.7852  082 54 09.3247  !
LINE !
GP 30 06 28.5917  082 53 39.3128  !
GP 30 06 27.9493  082 52 56.6080  !
LINE !
GP 30 07 03.6490  082 52 53.6467  !
GP 30 07 04.3255  082 53 38.6038  !
GP 30 05 53.4164  082 53 40.0105  !
LINE !
GP 30 07 02.4086  082 51 31.9754  !
GP 30 07 02.6145  082 51 45.4624  !
GP 30 07 02.1589  082 51 52.2171  !
GP 30 06 57.3391  082 52 05.8051  !
GP 30 06 48.0409  082 52 18.7332  !
GP 30 06 40.8507  082 52 23.3743  !
GP 30 06 31.9514  082 52 25.8011  !
GP 30 06 24.6930  082 52 25.9467  !
GP 30 06 17.9703  082 52 24.5827  !
GP 30 06 10.6552  082 52 20.9824  !
GP 30 06 01.5967  082 52 12.9210  !
GP 30 05 58.7596  082 52 09.9806  !
GP 30 05 55.3185  082 52 04.0548  !
GP 30 05 51.7746  082 51 51.3871  !
GP 30 05 51.5347  082 51 35.6556  !
GP 30 05 52.5370  082 51 28.1419  !
GP 30 05 54.6557  082 51 20.6055  !
GP 30 05 56.2619  082 51 16.0768  !
GP 30 06 00.6138  082 51 08.4950  !
GP 30 06 07.2103  082 51 01.6168  !
GP 30 06 11.6425  082 50 59.2786  !
GP 30 06 19.9829  082 50 56.8611  !
GP 30 06 33.3829  082 50 56.5889  !
GP 30 06 46.8863  082 51 03.0598  !
GP 30 06 51.4219  082 51 07.4647  !
GP 30 06 55.4106  082 51 12.6302  !
GP 30 06 58.2826  082 51 17.8184  !
GP 30 06 58.8639  082 51 19.3056  !
GP 30 07 02.4086  082 51 31.9754  !
LINE !
GP 30 06 25.2352  082 49 59.0488  !
GP 30 05 49.5376  082 49 26.0593  !
LINE !
GP 30 05 50.4772  082 50 26.7370  !
GP 30 07 01.3850  082 50 25.2904  !
GP 30 07 00.8056  082 49 47.8273  !
GP 30 06 59.6424  082 49 44.8531  !
GP 30 06 57.3045  082 49 38.1557  !
GP 30 06 51.6165  082 49 31.5272  !
GP 30 06 45.9866  082 49 28.6451  !
GP 30 06 39.2867  082 49 28.7829  !
GP 30 06 33.7500  082 49 31.8946  !
GP 30 06 28.2715  082 49 38.7521  !
GP 30 06 26.1428  082 49 45.5406  !
GP 30 06 25.0727  082 49 48.5603  !
GP 30 06 25.6519  082 50 26.0196  !
LINE !
GP 30 05 49.0588  082 48 55.3461  !
GP 30 06 59.5671  082 48 28.4060  !
GP 30 05 48.1659  082 47 58.4146  !
GP 30 06 58.6587  082 47 30.7138  !
GP 30 05 47.3134  082 47 04.4801  !
LINE !
GP 30 05 46.8251  082 46 33.7675  !
GP 30 06 57.0725  082 45 51.0648  !
GP 30 05 45.5410  082 45 13.6159  !
LINE !
GP 30 06 09.5009  082 46 19.8007  !
GP 30 06 08.6367  082 45 25.8633  !
LINE !
GP 30 06 55.9382  082 44 40.6372  !
GP 30 06 55.0620  082 43 46.6931  !
LINE !
GP 30 06 55.5131  082 44 14.4143  !
GP 30 05 44.6082  082 44 15.9374  !
LINE !
GP 30 05 43.6436  082 43 16.7612  !
GP 30 06 54.5479  082 43 15.2260  !
LINE !
GP 30 06 53.0299  082 41 43.0731  !
GP 30 06 53.2532  082 41 56.5588  !
GP 30 06 52.8065  082 42 03.3138  !
GP 30 06 48.0045  082 42 16.9093  !
GP 30 06 38.7233  082 42 29.8524  !
GP 30 06 31.5394  082 42 34.5056  !
GP 30 06 22.6436  082 42 36.9475  !
GP 30 06 15.3857  082 42 37.1055  !
GP 30 06 08.6615  082 42 35.7531  !
GP 30 06 01.3419  082 42 32.1656  !
GP 30 05 52.2734  082 42 24.1203  !
GP 30 05 49.4325  082 42 21.1848  !
GP 30 05 45.9839  082 42 15.2654  !
GP 30 05 42.4238  082 42 02.6046  !
GP 30 05 42.1635  082 41 46.8745  !
GP 30 05 43.1560  082 41 39.3595  !
GP 30 05 45.2649  082 41 31.8200  !
GP 30 05 46.8651  082 41 27.2888  !
GP 30 05 51.2070  082 41 19.7000  !
GP 30 05 57.7944  082 41 12.8110  !
GP 30 06 02.2234  082 41 10.4654  !
GP 30 06 10.5604  082 41 08.0337  !
GP 30 06 23.9594  082 41 07.7386  !
GP 30 06 37.4707  082 41 14.1859  !
GP 30 06 42.0119  082 41 18.5827  !
GP 30 06 46.0071  082 41 23.7410  !
GP 30 06 48.8857  082 41 28.9240  !
GP 30 06 49.4689  082 41 30.4102  !
GP 30 06 53.0299  082 41 43.0731  !
LINE !
GP 30 05 41.0168  082 40 37.9622  !
GP 30 06 51.9199  082 40 36.3942  !
GP 30 05 39.5940  082 39 13.3210  !
GP 30 06 50.4964  082 39 11.7355  !
LINE !
GP 30 06 40.8485  082 36 51.8045  !
GP 30 06 46.5473  082 36 58.4198  !
GP 30 06 47.1314  082 36 59.9055  !
GP 30 06 48.4153  082 37 09.6193  !
GP 30 06 47.4402  082 37 17.8855  !
GP 30 06 45.2842  082 37 22.4312  !
GP 30 06 42.5699  082 37 26.9895  !
GP 30 06 37.6095  082 37 30.8492  !
GP 30 06 24.7691  082 37 31.1401  !
GP 30 06 19.6675  082 37 26.7593  !
GP 30 06 17.3830  082 37 23.8135  !
GP 30 06 13.8406  082 37 12.6530  !
GP 30 06 10.8304  082 36 59.9819  !
GP 30 06 07.3260  082 36 51.0691  !
GP 30 06 03.9248  082 36 48.1491  !
GP 30 05 56.0831  082 36 46.8290  !
GP 30 05 48.8513  082 36 48.4925  !
GP 30 05 44.4496  082 36 52.3393  !
GP 30 05 42.2809  082 36 56.1353  !
GP 30 05 40.6576  082 36 59.1695  !
GP 30 05 39.0472  082 37 02.9527  !
GP 30 05 37.5139  082 37 11.2299  !
GP 30 05 37.5911  082 37 15.7240  !
GP 30 05 38.7847  082 37 20.1928  !
GP 30 05 41.1206  082 37 26.1344  !
GP 30 05 43.4179  082 37 29.8289  !
GP 30 05 47.9739  082 37 34.9710  !
LINE !
GP 30 06 46.6669  082 35 28.4820  !
GP 30 06 47.4597  082 36 14.1808  !
GP 30 05 36.5588  082 36 15.8029  !
GP 30 05 35.7533  082 35 29.3645  !
LINE !
GP 30 06 11.7301  082 36 14.9984  !
GP 30 06 10.9635  082 35 30.8025  !
LINE !
GP 30 06 09.9566  082 34 33.1235  !
GP 30 05 34.1940  082 34 00.2337  !
LINE !
GP 30 05 35.2573  082 35 00.9024  !
GP 30 06 46.1576  082 34 59.2649  !
GP 30 06 45.5019  082 34 21.8072  !
GP 30 06 44.3328  082 34 18.8366  !
GP 30 06 41.9813  082 34 12.1461  !
GP 30 06 36.2801  082 34 05.5337  !
GP 30 06 30.6448  082 34 02.6671  !
GP 30 06 23.9456  082 34 02.8229  !
GP 30 06 18.4156  082 34 05.9492  !
GP 30 06 12.9514  082 34 12.8207  !
GP 30 06 10.8367  082 34 19.6143  !
GP 30 06 09.7727  082 34 22.6365  !
GP 30 06 10.4283  082 35 00.0902  !
LINE !
GP 30 06 44.5523  082 33 27.8686  !
GP 30 05 33.0165  082 32 53.5737  !
GP 30 06 43.3029  082 32 17.4496  !
LINE !
GP 30 05 31.8425  082 31 47.6634  !
GP 30 06 42.7411  082 31 45.9860  !
LINE !
GP 30 06 37.5712  082 30 04.9346  !
GP 30 06 39.8856  082 30 09.3758  !
GP 30 06 41.0970  082 30 14.5929  !
GP 30 06 41.4219  082 30 32.5717  !
GP 30 06 40.4270  082 30 39.3405  !
GP 30 06 39.9093  082 30 41.6011  !
GP 30 06 35.0875  082 30 52.9576  !
GP 30 06 29.6263  082 30 59.8325  !
GP 30 06 24.0841  082 31 02.2126  !
GP 30 06 14.1298  082 31 07.6951  !
GP 30 06 01.2900  082 31 08.0003  !
GP 30 05 55.1223  082 31 06.6482  !
GP 30 05 50.0576  082 31 04.5206  !
GP 30 05 44.4212  082 31 01.6574  !
GP 30 05 38.1456  082 30 54.3136  !
GP 30 05 32.3067  082 30 40.2160  !
GP 30 05 30.4563  082 30 30.5194  !
GP 30 05 30.3075  082 30 22.2808  !
GP 30 05 31.7926  082 30 11.7552  !
GP 30 05 33.3996  082 30 07.9703  !
GP 30 05 34.4618  082 30 04.9477  !
LINE !
GP 30 06 39.5030  082 28 46.9467  !
GP 30 06 40.3361  082 29 32.6424  !
GP 30 05 29.4387  082 29 34.3473  !
GP 30 05 28.5922  082 28 47.9120  !
LINE !
GP 30 06 04.6082  082 29 33.5017  !
GP 30 06 03.8027  082 28 49.3088  !
LINE !
GP 30 06 30.9391  082 27 35.9590  !
GP 30 06 36.6458  082 27 42.5647  !
GP 30 06 37.2316  082 27 44.0493  !
GP 30 06 38.5274  082 27 53.7604  !
GP 30 06 37.5625  082 28 02.0276  !
GP 30 06 35.4121  082 28 06.5765  !
GP 30 06 32.7034  082 28 11.1389  !
GP 30 06 27.7480  082 28 15.0063  !
GP 30 06 14.9084  082 28 15.3180  !
GP 30 06 09.8017  082 28 10.9457  !
GP 30 06 07.5137  082 28 08.0038  !
GP 30 06 03.9578  082 27 56.8498  !
GP 30 06 00.9322  082 27 44.1844  !
GP 30 05 57.4171  082 27 35.2779  !
GP 30 05 54.0124  082 27 32.3636  !
GP 30 05 46.1694  082 27 31.0563  !
GP 30 05 38.9400  082 27 32.7313  !
GP 30 05 34.5431  082 27 36.5851  !
GP 30 05 32.3792  082 27 40.3843  !
GP 30 05 30.7597  082 27 43.4209  !
GP 30 05 29.1539  082 27 47.2064  !
GP 30 05 27.6308  082 27 55.4856  !
GP 30 05 27.7135  082 27 59.9793  !
GP 30 05 28.9125  082 28 04.4458  !
GP 30 05 31.2556  082 28 10.3832  !
GP 30 05 33.5573  082 28 14.0738  !
GP 30 05 38.1194  082 28 19.2082  !
LINE !
GP 30 07 07.4792  081 30 11.1131  !
GP 30 08 20.5013  081 30 08.5970  !
GP 30 07 06.6517  081 29 39.3667  !
GP 30 08 18.8778  081 29 06.4140  !
GP 30 07 05.8566  081 29 08.9432  !
LINE !
GP 30 07 21.1087  081 27 52.2846  !
GP 30 07 22.2043  081 28 33.9528  !
LINE !
GP 30 07 05.1288  081 28 41.1655  !
GP 30 08 17.4199  081 28 10.8470  !
GP 30 07 03.6856  081 27 46.2721  !
LINE !
GP 30 07 02.9703  081 27 19.1563  !
GP 30 08 15.9901  081 27 16.6038  !
GP 30 08 15.0976  081 26 42.8675  !
GP 30 08 11.9598  081 26 33.0461  !
GP 30 08 00.2327  081 26 24.8506  !
GP 30 07 53.3332  081 26 25.0929  !
GP 30 07 42.0446  081 26 33.4338  !
GP 30 07 39.4503  081 26 44.1174  !
GP 30 07 40.3426  081 27 17.8501  !
LINE !
GP 30 08 12.0514  081 24 48.4311  !
GP 30 08 11.2366  081 24 18.0035  !
GP 30 08 05.7605  081 24 06.9423  !
GP 30 07 52.9165  081 24 00.1159  !
GP 30 07 36.1545  081 23 57.4013  !
GP 30 07 15.5633  081 24 02.1050  !
GP 30 07 03.1099  081 24 09.8290  !
GP 30 06 58.2192  081 24 20.5939  !
GP 30 06 59.0336  081 24 51.0151  !
GP 30 08 12.0514  081 24 48.4311  !
LINE !
GP 30 07 12.8509  081 22 42.7634  !
GP 30 07 13.9748  081 23 24.4283  !
LINE !
GP 30 06 56.9048  081 23 31.6560  !
GP 30 08 09.1729  081 23 01.2740  !
GP 30 06 55.4243  081 22 36.7669  !
LINE !
GP 30 08 07.7062  081 22 07.0351  !
GP 30 08 06.2150  081 21 12.1356  !
LINE !
GP 30 08 06.9525  081 21 39.2546  !
GP 30 06 53.9372  081 21 41.8787  !
LINE !
GP 30 07 29.2561  081 20 46.3245  !
GP 30 07 28.3167  081 20 11.9339  !
LINE !
GP 30 08 04.1562  081 19 56.7328  !
GP 30 08 05.4760  081 20 45.0169  !
GP 30 06 52.4615  081 20 47.6525  !
GP 30 06 51.0517  081 19 56.0722  !
LINE !
GP 30 08 13.2088  082 18 05.8570  !
GP 30 09 26.2638  082 18 03.9517  !
GP 30 08 12.5820  082 17 34.0903  !
GP 30 09 25.0336  082 17 01.7288  !
GP 30 08 11.9792  082 17 03.6474  !
LINE !
GP 30 08 27.7200  082 15 47.0839  !
GP 30 08 28.5521  082 16 28.7790  !
LINE !
GP 30 08 11.4270  082 16 35.8518  !
GP 30 09 23.9270  082 16 06.1260  !
GP 30 08 10.3308  082 15 40.9230  !
LINE !
GP 30 08 09.7869  082 15 13.7896  !
GP 30 09 22.8403  082 15 11.8477  !
GP 30 09 22.1611  082 14 38.0895  !
GP 30 09 19.0847  082 14 28.2375  !
GP 30 09 07.4066  082 14 19.9402  !
GP 30 09 00.5040  082 14 20.1248  !
GP 30 08 49.1599  082 14 28.3747  !
GP 30 08 46.4973  082 14 39.0412  !
GP 30 08 47.1764  082 15 12.7959  !
LINE !
GP 30 08 06.7866  082 12 45.5516  !
GP 30 09 19.8385  082 12 43.5781  !
GP 30 08 05.7170  082 11 53.2722  !
GP 30 09 18.7683  082 11 51.2876  !
LINE !
GP 30 09 18.2105  082 11 24.1497  !
GP 30 08 20.1148  082 11 25.7327  !
GP 30 08 09.7066  082 11 23.3677  !
GP 30 08 04.8596  082 11 11.5815  !
GP 30 08 04.3954  082 10 49.0818  !
GP 30 08 08.7507  082 10 37.0443  !
GP 30 08 19.0222  082 10 32.7902  !
GP 30 09 17.1174  082 10 31.1982  !
LINE !
GP 30 08 03.4909  082 10 05.4064  !
GP 30 09 16.5411  082 10 03.3989  !
GP 30 08 02.8306  082 09 33.6427  !
GP 30 09 15.2451  082 09 01.1819  !
GP 30 08 02.1956  082 09 03.2026  !
LINE !
GP 30 08 40.5101  082 07 56.5857  !
GP 30 08 47.2591  082 07 49.1135  !
GP 30 08 55.8172  082 07 45.5638  !
GP 30 08 58.6931  082 07 45.4836  !
GP 30 09 08.5410  082 07 48.5201  !
GP 30 09 13.9546  082 07 59.6276  !
GP 30 09 14.6633  082 08 33.3831  !
GP 30 08 01.6141  082 08 35.4097  !
GP 30 08 00.8222  082 07 57.6910  !
GP 30 08 05.7760  082 07 46.9591  !
GP 30 08 15.4705  082 07 42.7159  !
GP 30 08 24.0983  082 07 42.4753  !
GP 30 08 32.8097  082 07 46.2054  !
GP 30 08 40.5101  082 07 56.5857  !
GP 30 08 41.3022  082 08 34.3088  !
LINE !
GP 30 08 36.7550  082 07 14.9726  !
GP 30 08 36.0265  082 06 40.5594  !
LINE !
GP 30 09 11.9679  082 06 25.6429  !
GP 30 09 12.9916  082 07 13.9587  !
GP 30 07 59.9432  082 07 16.0023  !
GP 30 07 58.8497  082 06 24.3881  !
LINE !
GP 30 08 35.0237  082 05 26.4233  !
GP 30 07 57.2269  082 05 08.2913  !
LINE !
GP 30 07 58.3431  082 06 00.5664  !
GP 30 09 11.3907  082 05 58.5068  !
GP 30 09 10.6704  082 05 24.7524  !
GP 30 09 07.5822  082 05 14.9061  !
GP 30 08 55.8945  082 05 06.6284  !
GP 30 08 48.9925  082 05 06.8241  !
GP 30 08 37.6590  082 05 15.0916  !
GP 30 08 35.0095  082 05 25.7615  !
GP 30 08 35.7296  082 05 59.5124  !
LINE !
GP 30 07 40.9172  081 52 54.2727  !
GP 30 08 53.9561  081 52 52.0461  !
GP 30 08 53.1774  081 52 18.2974  !
GP 30 08 50.0724  081 52 08.4594  !
GP 30 08 38.3712  081 52 00.2094  !
GP 30 08 31.4700  081 52 00.4209  !
GP 30 08 20.1516  081 52 08.7134  !
GP 30 08 17.5208  081 52 19.3881  !
GP 30 08 18.2992  081 52 53.1333  !
LINE !
GP 30 08 51.5665  081 51 08.8156  !
GP 30 08 51.4125  081 51 02.1983  !
GP 30 08 47.1248  081 50 51.0732  !
GP 30 08 34.8009  081 50 40.8586  !
GP 30 08 20.3618  081 50 38.6559  !
GP 30 08 07.1345  081 50 39.0643  !
GP 30 07 52.8189  081 50 42.1546  !
GP 30 07 41.0040  081 50 53.7743  !
GP 30 07 38.3749  081 51 04.4483  !
GP 30 07 38.5288  081 51 11.0641  !
GP 30 07 41.6350  081 51 20.8995  !
GP 30 07 53.9733  081 51 31.7756  !
GP 30 08 08.4122  081 51 33.9805  !
GP 30 08 21.6396  081 51 33.5742  !
GP 30 08 36.5308  081 51 30.4681  !
GP 30 08 48.3466  081 51 18.8476  !
GP 30 08 51.5665  081 51 08.8156  !
LINE !
GP 30 08 50.2082  081 50 10.5840  !
GP 30 08 48.9202  081 49 15.6618  !
LINE !
GP 30 08 49.5573  081 49 42.7920  !
GP 30 07 36.5206  081 49 45.0588  !
LINE !
GP 30 07 33.6191  081 47 42.0079  !
GP 30 08 46.6543  081 47 39.7150  !
LINE !
GP 30 08 45.9941  081 47 11.9239  !
GP 30 08 45.2692  081 46 41.4862  !
GP 30 08 39.8251  081 46 30.4012  !
GP 30 08 26.9996  081 46 23.5229  !
GP 30 08 10.2435  081 46 20.7422  !
GP 30 07 49.6357  081 46 25.3664  !
GP 30 07 37.1578  081 46 33.0433  !
GP 30 07 32.2347  081 46 43.7915  !
GP 30 07 32.9593  081 47 14.2227  !
GP 30 08 45.9941  081 47 11.9239  !
LINE !
GP 30 08 07.8692  081 45 53.6707  !
GP 30 08 07.0438  081 45 19.2672  !
LINE !
GP 30 08 42.9389  081 45 04.2195  !
GP 30 08 44.0987  081 45 52.5217  !
GP 30 07 31.0648  081 45 54.8374  !
GP 30 07 29.8260  081 45 03.2378  !
LINE !
GP 30 07 29.2522  081 44 39.4228  !
GP 30 08 42.2852  081 44 37.0910  !
GP 30 07 27.9888  081 43 47.1625  !
GP 30 08 41.0212  081 43 44.8197  !
LINE !
GP 30 08 40.3628  081 43 17.6918  !
GP 30 08 39.0250  081 42 22.7748  !
LINE !
GP 30 08 39.6866  081 42 49.9024  !
GP 30 07 26.6549  081 42 52.2569  !
LINE !
GP 30 27 52.3031  087 41 14.5374  !
GP 30 30 35.5393  087 41 19.5504  !
GP 30 30 37.2774  087 40 03.8419  !
GP 30 30 31.3595  087 39 41.3788  !
GP 30 30 06.0925  087 39 21.2995  !
GP 30 29 50.6683  087 39 20.8309  !
GP 30 29 24.5553  087 39 37.8604  !
GP 30 29 17.5862  087 40 01.4113  !
GP 30 29 15.8490  087 41 17.1021  !
LINE !
GP 30 30 40.8162  087 37 27.9674  !
GP 30 30 41.1504  087 37 13.1219  !
GP 30 30 32.7198  087 36 47.6152  !
GP 30 30 06.2591  087 36 23.0568  !
GP 30 29 34.2574  087 36 16.1605  !
GP 30 29 04.6935  087 36 15.2787  !
GP 30 28 32.4262  087 36 20.2566  !
GP 30 28 04.8681  087 36 44.6775  !
GP 30 27 57.9080  087 37 08.2268  !
GP 30 27 57.5742  087 37 23.0652  !
GP 30 28 03.4993  087 37 45.5159  !
GP 30 28 29.9218  087 38 11.5552  !
GP 30 29 01.9214  087 38 18.4608  !
GP 30 29 31.4847  087 38 19.3533  !
GP 30 30 05.0385  087 38 14.4249  !
GP 30 30 32.6017  087 37 50.0032  !
GP 30 30 40.8162  087 37 27.9674  !
LINE !
GP 30 28 00.4955  087 35 12.4859  !
GP 30 30 43.7408  087 35 17.3256  !
LINE !
GP 30 28 01.8766  087 34 10.1627  !
GP 30 30 45.1235  087 34 14.9726  !
GP 30 28 04.4511  087 32 12.9335  !
GP 30 30 47.7009  087 32 17.6871  !
LINE !
GP 30 30 49.0266  087 31 16.8163  !
GP 30 30 51.6854  087 29 13.5877  !
LINE !
GP 30 30 50.3762  087 30 14.4601  !
GP 30 28 07.1235  087 30 09.7654  !
LINE !
GP 30 30 57.3675  087 24 44.8492  !
GP 30 30 57.6768  087 24 30.0013  !
GP 30 30 49.2028  087 24 04.5107  !
GP 30 30 22.6991  087 23 40.0090  !
GP 30 29 50.6838  087 23 33.1836  !
GP 30 29 21.1166  087 23 32.3680  !
GP 30 28 48.8556  087 23 37.4188  !
GP 30 28 21.3368  087 24 01.9041  !
GP 30 28 14.4159  087 24 25.4716  !
GP 30 28 14.1070  087 24 40.3124  !
GP 30 28 20.0702  087 25 02.7523  !
GP 30 28 46.5382  087 25 28.7353  !
GP 30 29 18.5514  087 25 35.5700  !
GP 30 29 48.1180  087 25 36.3962  !
GP 30 30 21.6657  087 25 31.3921  !
GP 30 30 49.1896  087 25 06.9059  !
GP 30 30 57.3675  087 24 44.8492  !
LINE !
GP 30 29 40.3690  087 22 32.0013  !
GP 30 29 41.9489  087 21 14.8080  !
LINE !
GP 30 31 02.2881  087 20 45.7932  !
GP 30 31 00.0726  087 22 34.1865  !
GP 30 28 16.8091  087 22 29.7122  !
LINE !
GP 30 31 06.6120  087 17 10.4847  !
GP 30 31 09.0412  087 15 07.2351  !
LINE !
GP 30 31 07.8454  087 16 08.1178  !
GP 30 28 24.5732  087 16 03.8285  !
LINE !
GP 30 29 07.6151  087 12 14.7553  !
GP 30 29 05.8107  087 13 48.2752  !
LINE !
GP 30 28 26.9538  087 14 02.1207  !
GP 30 31 11.4368  087 13 03.9826  !
GP 30 28 29.3303  087 11 58.9258  !
LINE !
GP 30 28 30.4919  087 10 58.0694  !
GP 30 31 13.7708  087 11 02.2122  !
GP 30 28 32.7071  087 09 00.8077  !
GP 30 31 15.9885  087 09 04.8943  !
LINE !
GP 30 30 47.1562  087 06 05.8969  !
GP 30 31 13.6915  087 06 31.8051  !
GP 30 31 18.3956  087 06 55.6931  !
GP 30 31 18.0658  087 07 13.5141  !
GP 30 31 12.5649  087 07 32.6928  !
GP 30 30 45.0958  087 07 57.2678  !
GP 30 30 10.2714  087 08 02.3447  !
GP 30 29 43.2719  087 08 01.6738  !
GP 30 29 04.8395  087 07 53.2931  !
GP 30 28 39.5396  087 07 30.3894  !
GP 30 28 34.8096  087 07 07.9966  !
GP 30 28 35.1116  087 06 51.6685  !
GP 30 28 40.6926  087 06 28.0447  !
GP 30 29 08.1566  087 06 03.4710  !
GP 30 29 40.2993  087 06 04.2583  !
GP 30 29 39.6980  087 06 36.9210  !
LINE !
GP 30 29 59.4137  087 05 03.8244  !
GP 30 30 00.8154  087 03 46.6161  !
LINE !
GP 30 31 22.3794  087 03 17.3809  !
GP 30 31 20.4142  087 05 05.7955  !
GP 30 28 37.1279  087 05 01.8235  !
GP 30 28 39.2244  087 03 06.0387  !
LINE !
GP 30 28 40.1820  087 02 12.5988  !
GP 30 31 23.4718  087 02 16.4896  !
GP 30 28 42.2615  087 00 15.3261  !
GP 30 31 25.5536  087 00 19.1606  !
LINE !
GP 30 30 56.5129  086 57 20.1964  !
GP 30 31 23.1048  086 57 44.5801  !
GP 30 31 27.8369  086 58 08.4623  !
GP 30 31 27.5535  086 58 24.7998  !
GP 30 31 22.0231  086 58 46.9586  !
GP 30 30 54.5814  086 59 11.5776  !
GP 30 30 18.4759  086 59 16.6787  !
GP 30 29 59.1893  086 59 16.2292  !
